"de_recipientcode","recipient_name","flow_name","year","usd_disbursement","usd_disbursement_defl"
"KNA","Saint Kitts and Nevis","Other Official Flows (non Export Credit)",2010,0.031428,0.034311999999999995
"KNA","Saint Kitts and Nevis","Other Official Flows (non Export Credit)",2011,0.065636,0.06762199999999999
"KNA","Saint Kitts and Nevis","Other Official Flows (non Export Credit)",2012,0.129695,0.136819
"KNA","Saint Kitts and Nevis","Other Official Flows (non Export Credit)",2013,0,0
"KOR","Korea","ODA Grants",1992,0,0
"KOR","Korea","ODA Grants",1993,0,0
"KOR","Korea","ODA Grants",1994,3.181054,4.484915
"KOR","Korea","ODA Grants",1995,2.5503210000000003,3.195472
"KOR","Korea","ODA Grants",1996,8.957564,12.049457
"KOR","Korea","ODA Grants",1997,4.952683,7.416656
"KOR","Korea","ODA Grants",1998,2.285364,3.304167
"KOR","Korea","ODA Grants",1999,3.8554530000000002,6.017495
"KOR","Korea","ODA Loans",1992,174.18777,148.69340599999998
"KOR","Korea","ODA Loans",1993,125.80099299999999,94.751778
"KOR","Korea","ODA Loans",1994,95.10056900000001,64.193329
"KOR","Korea","ODA Loans",1995,266.131775,166.02303199999997
"KOR","Korea","ODA Loans",1996,149.850559,117.943287
"KOR","Korea","ODA Loans",1997,7.8099170000000004,6.261365
"KOR","Korea","ODA Loans",1998,0,0
"KOR","Korea","ODA Loans",1999,0,0
"KOR","Korea","Other Official Flows (non Export Credit)",1992,0,0
"KOR","Korea","Other Official Flows (non Export Credit)",1993,0,0
"KOR","Korea","Other Official Flows (non Export Credit)",1994,0,0
"KOR","Korea","Other Official Flows (non Export Credit)",1995,0,0
"KOR","Korea","Other Official Flows (non Export Credit)",1997,0,0
"KOR","Korea","Other Official Flows (non Export Credit)",1998,0,0
"KOR","Korea","Other Official Flows (non Export Credit)",1999,1362.019315,1041.078674
"KWT","Kuwait","ODA Grants",1994,1.0120500000000001,1.426871
"KWT","Kuwait","ODA Grants",1995,9.955066,12.473389
"LAO","Lao People's Democratic Republic","Equity Investment",2009,0,0
"LAO","Lao People's Democratic Republic","Equity Investment",2011,2.169748,2.190905
"LAO","Lao People's Democratic Republic","Equity Investment",2013,0,0
"LAO","Lao People's Democratic Republic","Equity Investment",2014,0,0
"LAO","Lao People's Democratic Republic","Equity Investment",2015,0,0
"LAO","Lao People's Democratic Republic","Equity Investment",2016,0,0
"LAO","Lao People's Democratic Republic","Equity Investment",2017,0.560816,0.648784
"LAO","Lao People's Democratic Republic","Equity Investment",2018,0.383571,0.416354
"LAO","Lao People's Democratic Republic","Equity Investment",2019,0,0
"LAO","Lao People's Democratic Republic","Equity Investment",2020,0.011396,0.012309
"LAO","Lao People's Democratic Republic","ODA Grants",1992,34.808333999999995,32.994683
"LAO","Lao People's Democratic Republic","ODA Grants",1993,41.626382,40.949754999999996
"LAO","Lao People's Democratic Republic","ODA Grants",1994,26.40519,36.173696
"LAO","Lao People's Democratic Republic","ODA Grants",1995,21.912345000000002,26.548144
"LAO","Lao People's Democratic Republic","ODA Grants",1996,111.540282,118.364749
"LAO","Lao People's Democratic Republic","ODA Grants",1997,89.370408,87.918147
"LAO","Lao People's Democratic Republic","ODA Grants",1998,86.782033,92.948843
"LAO","Lao People's Democratic Republic","ODA Grants",1999,115.296438,112.770174
"LAO","Lao People's Democratic Republic","ODA Grants",2000,110.462923,120.90055100000001
"LAO","Lao People's Democratic Republic","ODA Grants",2001,100.747338,151.693079
"LAO","Lao People's Democratic Republic","ODA Grants",2002,125.394692,171.18091
"LAO","Lao People's Democratic Republic","ODA Grants",2003,178.463704,203.536752
"LAO","Lao People's Democratic Republic","ODA Grants",2004,165.98445,183.181225
"LAO","Lao People's Democratic Republic","ODA Grants",2005,193.048339,220.524915
"LAO","Lao People's Democratic Republic","ODA Grants",2006,226.482442,253.454124
"LAO","Lao People's Democratic Republic","ODA Grants",2007,263.41553,273.09065
"LAO","Lao People's Democratic Republic","ODA Grants",2008,295.688662,295.72343
"LAO","Lao People's Democratic Republic","ODA Grants",2009,316.491048,321.274832
"LAO","Lao People's Democratic Republic","ODA Grants",2010,380.841882,372.244505
"LAO","Lao People's Democratic Republic","ODA Grants",2011,402.478043,384.27797400000003
"LAO","Lao People's Democratic Republic","ODA Grants",2012,446.742787,424.022454
"LAO","Lao People's Democratic Republic","ODA Grants",2013,409.659301,397.860268
"LAO","Lao People's Democratic Republic","ODA Grants",2014,440.084953,431.298548
"LAO","Lao People's Democratic Republic","ODA Grants",2015,384.126455,425.082499
"LAO","Lao People's Democratic Republic","ODA Grants",2016,380.778826,427.65594
"LAO","Lao People's Democratic Republic","ODA Grants",2017,363.375591,399.003777
"LAO","Lao People's Democratic Republic","ODA Grants",2018,455.899417,489.640002
"LAO","Lao People's Democratic Republic","ODA Grants",2019,432.149728,465.663538
"LAO","Lao People's Democratic Republic","ODA Grants",2020,437.706688,456.454624
"LAO","Lao People's Democratic Republic","ODA Grants",2021,483.10596,483.659351
"LAO","Lao People's Democratic Republic","ODA Grants",2022,428.213793,443.288858
"LAO","Lao People's Democratic Republic","ODA Grants",2023,438.085053,438.085053
"LAO","Lao People's Democratic Republic","ODA Loans",1992,0,0
"LAO","Lao People's Democratic Republic","ODA Loans",1993,0,0
"LAO","Lao People's Democratic Republic","ODA Loans",1994,0,0
"LAO","Lao People's Democratic Republic","ODA Loans",1995,0.060014,0.074129
"LAO","Lao People's Democratic Republic","ODA Loans",1996,0,0
"LAO","Lao People's Democratic Republic","ODA Loans",1997,2.404959,1.928103
"LAO","Lao People's Democratic Republic","ODA Loans",1998,4.950344,4.294653
"LAO","Lao People's Democratic Republic","ODA Loans",1999,16.514485999999998,12.623081000000001
"LAO","Lao People's Democratic Republic","ODA Loans",2000,28.345803,36.327124
"LAO","Lao People's Democratic Republic","ODA Loans",2001,38.363387,59.785433999999995
"LAO","Lao People's Democratic Republic","ODA Loans",2002,46.291247999999996,71.230808
"LAO","Lao People's Democratic Republic","ODA Loans",2003,59.815720999999996,80.997384
"LAO","Lao People's Democratic Republic","ODA Loans",2004,47.8565,56.673392
"LAO","Lao People's Democratic Republic","ODA Loans",2005,39.732112,46.876764
"LAO","Lao People's Democratic Republic","ODA Loans",2006,46.859551999999994,50.658366
"LAO","Lao People's Democratic Republic","ODA Loans",2007,50.871233000000004,51.619953
"LAO","Lao People's Democratic Republic","ODA Loans",2008,31.478763999999998,30.077389999999998
"LAO","Lao People's Democratic Republic","ODA Loans",2009,54.006299,52.260325
"LAO","Lao People's Democratic Republic","ODA Loans",2010,66.75381900000001,64.348777
"LAO","Lao People's Democratic Republic","ODA Loans",2011,47.471893,45.980885
"LAO","Lao People's Democratic Republic","ODA Loans",2012,19.961453,20.777175
"LAO","Lao People's Democratic Republic","ODA Loans",2013,49.097276,50.008021
"LAO","Lao People's Democratic Republic","ODA Loans",2014,49.939588,48.298462
"LAO","Lao People's Democratic Republic","ODA Loans",2015,154.74653600000002,160.598803
"LAO","Lao People's Democratic Republic","ODA Loans",2016,97.89110600000001,106.346697
"LAO","Lao People's Democratic Republic","ODA Loans",2017,199.790619,213.184163
"LAO","Lao People's Democratic Republic","ODA Loans",2018,221.203406,222.608674
"LAO","Lao People's Democratic Republic","ODA Loans",2019,282.175772,306.090126
"LAO","Lao People's Democratic Republic","ODA Loans",2020,178.81745,187.068836
"LAO","Lao People's Democratic Republic","ODA Loans",2021,195.733889,195.016274
"LAO","Lao People's Democratic Republic","ODA Loans",2022,221.258959,230.184655
"LAO","Lao People's Democratic Republic","ODA Loans",2023,204.031339,204.031339
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",1995,0.082151,0.102933
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",1996,0.110638,0.140257
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",1997,0,0
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",1998,0,0
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",1999,0,0
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2000,0,0
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2001,0,0
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2005,18.218,20.986543
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2006,30.256266,36.040231999999996
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2007,18.799104,20.059072
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2008,3.025175,3.216173
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2009,8.754578,8.543089
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2010,20.291198,20.308911000000002
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2011,7.195593,6.713896
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2012,6.601763,6.517849
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2013,0.710898,0.645952
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2014,61.594319,64.10714
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2015,0.21027099999999999,0.24641200000000002
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2016,6.532336,7.496353
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2017,29.763202999999997,33.918083
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2018,30.614316,33.347961999999995
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2019,39.028196,43.31819
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2020,11.349813000000001,12.062166
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2021,6.525584,6.579863
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2022,16.456077999999998,17.237621999999998
"LAO","Lao People's Democratic Republic","Other Official Flows (non Export Credit)",2023,72.322275,72.322275
"LAO","Lao People's Democratic Republic","Private Development Finance",2009,2.088934,2.884298
"LAO","Lao People's Democratic Republic","Private Development Finance",2010,0.427607,0.583329
"LAO","Lao People's Democratic Republic","Private Development Finance",2011,0.5115810000000001,0.6837770000000001
"LAO","Lao People's Democratic Republic","Private Development Finance",2012,0.04144,0.054376
"LAO","Lao People's Democratic Republic","Private Development Finance",2013,0.587887,0.758497
"LAO","Lao People's Democratic Republic","Private Development Finance",2014,0.151197,0.191735
"LAO","Lao People's Democratic Republic","Private Development Finance",2015,1.370267,1.721685
"LAO","Lao People's Democratic Republic","Private Development Finance",2016,1.5172700000000001,1.88844
"LAO","Lao People's Democratic Republic","Private Development Finance",2017,4.429534,5.125386
"LAO","Lao People's Democratic Republic","Private Development Finance",2018,7.623899,8.682924
"LAO","Lao People's Democratic Republic","Private Development Finance",2019,7.25402,8.221861
"LAO","Lao People's Democratic Republic","Private Development Finance",2020,5.111701,5.925736000000001
"LAO","Lao People's Democratic Republic","Private Development Finance",2021,4.015446,4.400136
"LAO","Lao People's Democratic Republic","Private Development Finance",2022,4.481479,4.642739
"LAO","Lao People's Democratic Republic","Private Development Finance",2023,0.8755109999999999,0.8755109999999999
"LAO","Lao People's Democratic Republic","Private Sector Instruments (PSI)",2023,0,0
"LBN","Lebanon","Equity Investment",2007,0,0
"LBN","Lebanon","Equity Investment",2013,0,0
"LBN","Lebanon","Equity Investment",2014,0,0
"LBN","Lebanon","Equity Investment",2015,0,0
"LBN","Lebanon","Equity Investment",2016,0,0
"LBN","Lebanon","Equity Investment",2017,0,0
"LBN","Lebanon","Equity Investment",2019,0,0
"LBN","Lebanon","ODA Grants",1992,3.097391,3.635347
"LBN","Lebanon","ODA Grants",1993,0.802006,1.1851129999999999
"LBN","Lebanon","ODA Grants",1994,17.195013,24.267992999999997
"LBN","Lebanon","ODA Grants",1995,12.175902,15.618122
"LBN","Lebanon","ODA Grants",1996,26.880379,35.361487000000004
"LBN","Lebanon","ODA Grants",1997,24.172544,35.002741
"LBN","Lebanon","ODA Grants",1998,15.81502,23.91353
"LBN","Lebanon","ODA Grants",1999,16.354427,25.249928
"LBN","Lebanon","ODA Grants",2000,16.196396,27.081489
"LBN","Lebanon","ODA Grants",2001,38.676435,68.622042
"LBN","Lebanon","ODA Grants",2002,79.58749900000001,129.838204
"LBN","Lebanon","ODA Grants",2003,96.861045,136.864294
"LBN","Lebanon","ODA Grants",2004,109.6395,142.083717
"LBN","Lebanon","ODA Grants",2005,208.967456,263.705099
"LBN","Lebanon","ODA Grants",2006,560.25531,685.160212
"LBN","Lebanon","ODA Grants",2007,546.615479,619.5607
"LBN","Lebanon","ODA Grants",2008,684.929458,759.148533
"LBN","Lebanon","ODA Grants",2009,494.9253,559.931044
"LBN","Lebanon","ODA Grants",2010,388.699144,435.55746700000003
"LBN","Lebanon","ODA Grants",2011,396.27738800000003,420.428908
"LBN","Lebanon","ODA Grants",2012,661.751844,774.083608
"LBN","Lebanon","ODA Grants",2013,658.804209,687.209645
"LBN","Lebanon","ODA Grants",2014,860.351392,891.66986
"LBN","Lebanon","ODA Grants",2015,1082.960296,1273.944183
"LBN","Lebanon","ODA Grants",2016,1205.283297,1425.470626
"LBN","Lebanon","ODA Grants",2017,1212.1740340000001,1407.35309
"LBN","Lebanon","ODA Grants",2018,1306.048134,1445.856794
"LBN","Lebanon","ODA Grants",2019,1289.387626,1464.242678
"LBN","Lebanon","ODA Grants",2020,1426.065901,1572.621883
"LBN","Lebanon","ODA Grants",2021,1481.978748,1525.642659
"LBN","Lebanon","ODA Grants",2022,1481.467614,1566.0397580000001
"LBN","Lebanon","ODA Grants",2023,1750.323203,1750.323203
"LBN","Lebanon","ODA Loans",1992,3.0805629999999997,4.2642050000000005
"LBN","Lebanon","ODA Loans",1993,4.399096,6.384074
"LBN","Lebanon","ODA Loans",1994,11.943443,17.752133999999998
"LBN","Lebanon","ODA Loans",1995,5.426558,7.256951
"LBN","Lebanon","ODA Loans",1996,22.106687,31.165693
"LBN","Lebanon","ODA Loans",1997,10.600584,15.351942
"LBN","Lebanon","ODA Loans",1998,11.015279,15.856339
"LBN","Lebanon","ODA Loans",1999,11.796484,17.638367
"LBN","Lebanon","ODA Loans",2000,5.18089,8.952369000000001
"LBN","Lebanon","ODA Loans",2001,9.230896,11.270973999999999
"LBN","Lebanon","ODA Loans",2002,8.891682,9.063926
"LBN","Lebanon","ODA Loans",2003,13.863897,13.988572999999999
"LBN","Lebanon","ODA Loans",2004,16.777336000000002,15.512152
"LBN","Lebanon","ODA Loans",2005,16.640908,17.657078
"LBN","Lebanon","ODA Loans",2006,114.26209,132.979603
"LBN","Lebanon","ODA Loans",2007,61.331041,59.224035
"LBN","Lebanon","ODA Loans",2008,299.807942,280.706851
"LBN","Lebanon","ODA Loans",2009,119.87996000000001,119.923683
"LBN","Lebanon","ODA Loans",2010,100.780697,103.53028
"LBN","Lebanon","ODA Loans",2011,182.116692,178.80561
"LBN","Lebanon","ODA Loans",2012,204.442213,204.03565
"LBN","Lebanon","ODA Loans",2013,115.60995799999999,118.017372
"LBN","Lebanon","ODA Loans",2014,102.249729,104.512633
"LBN","Lebanon","ODA Loans",2015,82.735344,95.739928
"LBN","Lebanon","ODA Loans",2016,110.607792,128.999753
"LBN","Lebanon","ODA Loans",2017,239.055164,272.360249
"LBN","Lebanon","ODA Loans",2018,273.890199,299.147799
"LBN","Lebanon","ODA Loans",2019,97.392538,107.994939
"LBN","Lebanon","ODA Loans",2020,130.494449,140.582855
"LBN","Lebanon","ODA Loans",2021,58.49126,59.302345
"LBN","Lebanon","ODA Loans",2022,17.482832,18.614689
"LBN","Lebanon","ODA Loans",2023,28.959889,28.959889
"LBN","Lebanon","Other Official Flows (non Export Credit)",1992,0,0
"LBN","Lebanon","Other Official Flows (non Export Credit)",1993,0,0
"LBN","Lebanon","Other Official Flows (non Export Credit)",1994,0,0
"LBN","Lebanon","Other Official Flows (non Export Credit)",1995,0,0
"LBN","Lebanon","Other Official Flows (non Export Credit)",1996,0,0
"LBN","Lebanon","Other Official Flows (non Export Credit)",1997,0,0
"LBN","Lebanon","Other Official Flows (non Export Credit)",1998,0,0
"LBN","Lebanon","Other Official Flows (non Export Credit)",1999,0,0
"LBN","Lebanon","Other Official Flows (non Export Credit)",2000,42.399632,63.652073
"LBN","Lebanon","Other Official Flows (non Export Credit)",2001,47.727894,76.047523
"LBN","Lebanon","Other Official Flows (non Export Credit)",2002,64.875811,100.050753
"LBN","Lebanon","Other Official Flows (non Export Credit)",2003,621.678573,819.771053
"LBN","Lebanon","Other Official Flows (non Export Credit)",2004,64.762473,80.764668
"LBN","Lebanon","Other Official Flows (non Export Credit)",2005,34.99572,42.98058
"LBN","Lebanon","Other Official Flows (non Export Credit)",2006,109.30715099999999,130.482019
"LBN","Lebanon","Other Official Flows (non Export Credit)",2007,189.022846,209.388681
"LBN","Lebanon","Other Official Flows (non Export Credit)",2008,241.92341499999998,242.169139
"LBN","Lebanon","Other Official Flows (non Export Credit)",2009,118.737526,122.869617
"LBN","Lebanon","Other Official Flows (non Export Credit)",2010,157.843024,166.11235
"LBN","Lebanon","Other Official Flows (non Export Credit)",2011,38.347042,38.93828
"LBN","Lebanon","Other Official Flows (non Export Credit)",2012,113.225503,118.515494
"LBN","Lebanon","Other Official Flows (non Export Credit)",2013,84.302939,86.212024
"LBN","Lebanon","Other Official Flows (non Export Credit)",2014,66.865043,68.337537
"LBN","Lebanon","Other Official Flows (non Export Credit)",2015,132.928404,155.448771
"LBN","Lebanon","Other Official Flows (non Export Credit)",2016,126.967266,148.071951
"LBN","Lebanon","Other Official Flows (non Export Credit)",2017,281.077457,320.868362
"LBN","Lebanon","Other Official Flows (non Export Credit)",2018,517.125439,562.8971789999999
"LBN","Lebanon","Other Official Flows (non Export Credit)",2019,403.99956399999996,450.71544800000004
"LBN","Lebanon","Other Official Flows (non Export Credit)",2020,138.306919,149.242119
"LBN","Lebanon","Other Official Flows (non Export Credit)",2021,95.710267,97.370232
"LBN","Lebanon","Other Official Flows (non Export Credit)",2022,226.464528,237.431852
"LBN","Lebanon","Other Official Flows (non Export Credit)",2023,244.224314,244.224314
"LBN","Lebanon","Private Development Finance",2013,0.7102060000000001,0.793168
"LBN","Lebanon","Private Development Finance",2014,0.414951,0.519489
"LBN","Lebanon","Private Development Finance",2015,1.486398,1.669721
"LBN","Lebanon","Private Development Finance",2016,0.700123,0.849078
"LBN","Lebanon","Private Development Finance",2017,14.201081,16.118311
"LBN","Lebanon","Private Development Finance",2018,15.654599000000001,17.056594999999998
"LBN","Lebanon","Private Development Finance",2019,14.344617,16.020839
